Time__s_,x50kHz_ND2
0.0033983805179596,69
0.00679676103591919,61
0.0101951415538788,107
0.0135935220718384,72
0.016991902589798,69
0.0203902831077576,72
0.0237886636257172,67
0.0271870441436768,1000
0.0305854246616364,895
0.0339838051795959,703
0.0373821856975555,564
0.0407805662155151,538
0.0441789467334747,508
0.0475773272514343,518
0.0509757077693939,457
0.0543740882873535,472
0.0577724688053131,467
0.0611708493232727,443
0.0645692298412323,424
0.0679676103591919,451
0.0713659908771515,435
0.0747643713951111,446
0.0781627519130707,446
0.0815611324310303,442
0.0849595129489899,398
0.0883578934669495,414
0.0917562739849091,404
0.0951546545028687,387
0.0985530350208283,407
0.101951415538788,420
0.105349796056747,421
0.108748176574707,410
0.112146557092667,404
0.115544937610626,411
0.118943318128586,420
0.122341698646545,397
0.125740079164505,377
0.129138459682465,391
0.132536840200424,368
0.135935220718384,378
0.139333601236343,412
0.142731981754303,408
0.146130362272263,401
0.149528742790222,419
0.152927123308182,400
0.156325503826141,353
0.159723884344101,392
0.163122264862061,366
0.16652064538002,381
0.16991902589798,379
0.173317406415939,377
0.176715786933899,371
0.180114167451859,390
0.183512547969818,400
0.186910928487778,368
0.190309309005737,414
0.193707689523697,419
0.197106070041657,376
0.200504450559616,378
0.203902831077576,351
0.207301211595535,384
0.210699592113495,371
0.214097972631454,372
0.217496353149414,372
0.220894733667374,343
0.224293114185333,373
0.227691494703293,395
0.231089875221252,356
0.234488255739212,405
0.237886636257172,364
0.241285016775131,355
0.244683397293091,361
0.24808177781105,350
0.25148015832901,355
0.25487853884697,369
0.258276919364929,371
0.261675299882889,363
0.265073680400848,360
0.268472060918808,360
0.271870441436768,325
0.275268821954727,302
0.278667202472687,326
0.282065582990646,365
0.285463963508606,347
0.288862344026566,380
0.292260724544525,347
0.295659105062485,324
0.299057485580444,355
0.302455866098404,355
0.305854246616364,341
0.309252627134323,358
0.312651007652283,344
0.316049388170242,346
0.319447768688202,327
0.322846149206162,337
0.326244529724121,342
0.329642910242081,327
0.33304129076004,331
0.336439671278,361
0.339838051795959,331
0.343236432313919,337
0.346634812831879,343
0.350033193349838,323
0.353431573867798,359
0.356829954385757,324
0.360228334903717,307
0.363626715421677,305
0.367025095939636,380
0.370423476457596,344
0.373821856975555,339
0.377220237493515,332
0.380618618011475,356
0.384016998529434,337
0.387415379047394,324
0.390813759565353,343
0.394212140083313,346
0.397610520601273,310
0.401008901119232,315
0.404407281637192,321
0.407805662155151,331
0.411204042673111,327
0.414602423191071,296
0.41800080370903,325
0.42139918422699,297
0.424797564744949,326
0.428195945262909,318
0.431594325780869,337
0.434992706298828,348
0.438391086816788,328
0.441789467334747,330
0.445187847852707,277
0.448586228370667,332
0.451984608888626,341
0.455382989406586,304
0.458781369924545,288
0.462179750442505,321
0.465578130960465,331
0.468976511478424,308
0.472374891996384,331
0.475773272514343,310
0.479171653032303,329
0.482570033550263,308
0.485968414068222,300
0.489366794586182,316
0.492765175104141,324
0.496163555622101,301
0.49956193614006,323
0.50296031665802,343
0.50635869717598,300
0.509757077693939,274
0.513155458211899,317
0.516553838729858,323
0.519952219247818,294
0.523350599765778,322
0.526748980283737,293
0.530147360801697,310
0.533545741319656,331
0.536944121837616,306
0.540342502355576,262
0.543740882873535,303
0.547139263391495,320
0.550537643909454,301
0.553936024427414,311
0.557334404945374,305
0.560732785463333,305
0.564131165981293,303
0.567529546499252,289
0.570927927017212,308
0.574326307535172,304
0.577724688053131,308
0.581123068571091,280
0.58452144908905,292
0.58791982960701,266
0.59131821012497,284
0.594716590642929,303
0.598114971160889,293
0.601513351678848,288
0.604911732196808,289
0.608310112714768,289
0.611708493232727,290
0.615106873750687,289
0.618505254268646,290
0.621903634786606,295
0.625302015304566,311
0.628700395822525,284
0.632098776340485,295
0.635497156858444,267
0.638895537376404,312
0.642293917894364,283
0.645692298412323,290
0.649090678930283,303
0.652489059448242,281
0.655887439966202,282
0.659285820484162,308
0.662684201002121,279
0.666082581520081,246
0.66948096203804,284
0.672879342556,275
0.676277723073959,241
0.679676103591919,261
0.683074484109879,305
0.686472864627838,245
0.689871245145798,286
0.693269625663757,311
0.696668006181717,288
0.700066386699677,280
0.703464767217636,246
0.706863147735596,280
0.710261528253555,266
0.713659908771515,292
0.717058289289475,254
0.720456669807434,270
0.723855050325394,260
0.727253430843353,256
0.730651811361313,264
0.734050191879273,278
0.737448572397232,274
0.740846952915192,268
0.744245333433151,307
0.747643713951111,260
0.751042094469071,249
0.75444047498703,291
0.75783885550499,298
0.761237236022949,245
0.764635616540909,263
0.768033997058868,283
0.771432377576828,282
0.774830758094788,244
0.778229138612747,285
0.781627519130707,263
0.785025899648666,263
0.788424280166626,239
0.791822660684586,274
0.795221041202545,275
0.798619421720505,236
0.802017802238465,273
0.805416182756424,277
0.808814563274384,261
0.812212943792343,266
0.815611324310303,250
0.819009704828263,280
0.822408085346222,245
0.825806465864182,235
0.829204846382141,270
0.832603226900101,250
0.83600160741806,246
0.83939998793602,292
0.84279836845398,246
