Time__s_,x50kHz_ND2
0.0033983805179596,47
0.00679676103591919,43
0.0101951415538788,44
0.0135935220718384,37
0.016991902589798,42
0.0203902831077576,40
0.0237886636257172,37
0.0271870441436768,978
0.0305854246616364,1000
0.0339838051795959,811
0.0373821856975555,730
0.0407805662155151,726
0.0441789467334747,661
0.0475773272514343,691
0.0509757077693939,655
0.0543740882873535,629
0.0577724688053131,658
0.0611708493232727,632
0.0645692298412323,597
0.0679676103591919,645
0.0713659908771515,601
0.0747643713951111,621
0.0781627519130707,597
0.0815611324310303,546
0.0849595129489899,575
0.0883578934669495,589
0.0917562739849091,557
0.0951546545028687,563
0.0985530350208283,543
0.101951415538788,556
0.105349796056747,608
0.108748176574707,572
0.112146557092667,566
0.115544937610626,574
0.118943318128586,587
0.122341698646545,606
0.125740079164505,570
0.129138459682465,620
0.132536840200424,588
0.135935220718384,586
0.139333601236343,574
0.142731981754303,591
0.146130362272263,556
0.149528742790222,543
0.152927123308182,555
0.156325503826141,534
0.159723884344101,565
0.163122264862061,544
0.16652064538002,579
0.16991902589798,553
0.173317406415939,582
0.176715786933899,543
0.180114167451859,614
0.183512547969818,529
0.186910928487778,543
0.190309309005737,550
0.193707689523697,551
0.197106070041657,586
0.200504450559616,547
0.203902831077576,566
0.207301211595535,514
0.210699592113495,545
0.214097972631454,586
0.217496353149414,533
0.220894733667374,571
0.224293114185333,570
0.227691494703293,552
0.231089875221252,531
0.234488255739212,559
0.237886636257172,529
0.241285016775131,571
0.244683397293091,541
0.24808177781105,528
0.25148015832901,540
0.25487853884697,565
0.258276919364929,538
0.261675299882889,513
0.265073680400848,533
0.268472060918808,525
0.271870441436768,532
0.275268821954727,490
0.278667202472687,558
0.282065582990646,505
0.285463963508606,545
0.288862344026566,528
0.292260724544525,548
0.295659105062485,488
0.299057485580444,562
0.302455866098404,558
0.305854246616364,534
0.309252627134323,528
0.312651007652283,536
0.316049388170242,533
0.319447768688202,528
0.322846149206162,556
0.326244529724121,499
0.329642910242081,497
0.33304129076004,530
0.336439671278,498
0.339838051795959,541
0.343236432313919,557
0.346634812831879,524
0.350033193349838,498
0.353431573867798,542
0.356829954385757,509
0.360228334903717,531
0.363626715421677,525
0.367025095939636,516
0.370423476457596,535
0.373821856975555,502
0.377220237493515,528
0.380618618011475,563
0.384016998529434,503
0.387415379047394,466
0.390813759565353,499
0.394212140083313,529
0.397610520601273,519
0.401008901119232,524
0.404407281637192,498
0.407805662155151,512
0.411204042673111,525
0.414602423191071,482
0.41800080370903,496
0.42139918422699,508
0.424797564744949,480
0.428195945262909,492
0.431594325780869,504
0.434992706298828,500
0.438391086816788,511
0.441789467334747,526
0.445187847852707,510
0.448586228370667,535
0.451984608888626,521
0.455382989406586,476
0.458781369924545,474
0.462179750442505,520
0.465578130960465,485
0.468976511478424,478
0.472374891996384,483
0.475773272514343,447
0.479171653032303,545
0.482570033550263,497
0.485968414068222,499
0.489366794586182,452
0.492765175104141,506
0.496163555622101,469
0.49956193614006,515
